cpm_id	Source	Target	attn_layer_1_avg	attn_layer_2_avg	attn_layer_3_avg
COVID00211	CHP02017	CHP02017	0.232	0.1601	0.2618
COVID00211	CHP02298	CHP02298	0.1799	0.1265	0.2382
COVID00211	CHP02985	CHP02985	0.268	0.1336	0.2291
COVID00211	CHP03328	CHP03328	0.285	0.1674	0.2743
COVID00211	CHP05478	CHP05478	0.2052	0.1206	0.237
COVID00211	Medicinal flavor	Medicinal flavor	0.0423	0.0702	0.0373
COVID00211	Meridian tropism	Meridian tropism	0.0264	0.0446	0.0224
COVID00211	Therapeutic nature	Therapeutic nature	0.0528	0.0842	0.0494
COVID00214	CHP00543	Medicinal flavor	0.2125	0.1084	0.1489
COVID00214	CHP00543	Meridian tropism	0.1325	0.0806	0.1032
COVID00214	CHP00543	Therapeutic nature	0.2467	0.1242	0.1727
COVID00214	CHP01958	Medicinal flavor	0.1569	0.1174	0.1472
COVID00214	CHP01958	Meridian tropism	0.1025	0.0874	0.102
COVID00214	CHP01958	Therapeutic nature	0.186	0.1348	0.1707
COVID00214	CHP03134	Medicinal flavor	0.157	0.129	0.1377
COVID00214	CHP03134	Meridian tropism	0.1063	0.0961	0.0954
COVID00214	CHP03134	Therapeutic nature	0.1891	0.1482	0.1597
COVID00214	CHP05267	Medicinal flavor	0.0623	0.0938	0.1229
COVID00214	CHP05267	Meridian tropism	0.0428	0.0697	0.0852
COVID00214	CHP05267	Therapeutic nature	0.0746	0.1076	0.1426
COVID00214	Medicinal flavor	CHP00543	0.1661	0.2143	0.1824
COVID00214	Medicinal flavor	CHP01958	0.1449	0.1746	0.1553
COVID00214	Medicinal flavor	CHP03134	0.1443	0.1721	0.157
COVID00214	Medicinal flavor	CHP05267	0.275	0.2806	0.2353
COVID00214	Medicinal flavor	Meridian tropism	0.0586	0.1082	0.0699
COVID00214	Medicinal flavor	Therapeutic nature	0.1031	0.1666	0.1169
COVID00214	Meridian tropism	CHP00543	0.1652	0.2148	0.1778
COVID00214	Meridian tropism	CHP01958	0.1467	0.1748	0.1514
COVID00214	Meridian tropism	CHP03134	0.1472	0.1725	0.153
COVID00214	Meridian tropism	CHP05267	0.2825	0.2817	0.2294
COVID00214	Meridian tropism	Medicinal flavor	0.0865	0.1456	0.0983
COVID00214	Meridian tropism	Therapeutic nature	0.1032	0.1673	0.114
COVID00214	Therapeutic nature	CHP00543	0.156	0.195	0.1925
COVID00214	Therapeutic nature	CHP01958	0.1365	0.1592	0.1639
COVID00214	Therapeutic nature	CHP03134	0.1361	0.1571	0.1656
COVID00214	Therapeutic nature	CHP05267	0.2587	0.2552	0.2483
COVID00214	Therapeutic nature	Medicinal flavor	0.0814	0.1318	0.1064
COVID00214	Therapeutic nature	Meridian tropism	0.0553	0.0982	0.0737
COVID00214	CHP00543	CHP00543	0.3476	0.1611	0.2695
COVID00214	CHP01958	CHP01958	0.2786	0.1418	0.2267
COVID00214	CHP03134	CHP03134	0.2808	0.1536	0.2144
COVID00214	CHP05267	CHP05267	0.1838	0.1825	0.287
COVID00214	Medicinal flavor	Medicinal flavor	0.0862	0.145	0.1008
COVID00214	Meridian tropism	Meridian tropism	0.0584	0.1086	0.0681
COVID00214	Therapeutic nature	Therapeutic nature	0.0972	0.1513	0.1234
COVID00225	CHP00142	Medicinal flavor	0.149	0.0896	0.0965
COVID00225	CHP00142	Meridian tropism	0.11	0.0587	0.0545
COVID00225	CHP00142	Therapeutic nature	0.2314	0.1085	0.1198
COVID00225	CHP00216	Medicinal flavor	0.0468	0.0531	0.0928
COVID00225	CHP00216	Meridian tropism	0.0226	0.0354	0.0524
COVID00225	CHP00216	Therapeutic nature	0.0524	0.065	0.1152
COVID00225	CHP01007	Medicinal flavor	0.101	0.0881	0.0982
COVID00225	CHP01007	Meridian tropism	0.0644	0.058	0.0555
COVID00225	CHP01007	Therapeutic nature	0.1666	0.1079	0.1219
COVID00225	CHP01771	Medicinal flavor	0.0201	0.0549	0.0949
COVID00225	CHP01771	Meridian tropism	0.0111	0.0366	0.0536
COVID00225	CHP01771	Therapeutic nature	0.0252	0.0672	0.1178
COVID00225	CHP01958	Medicinal flavor	0.1682	0.0698	0.0968
COVID00225	CHP01958	Meridian tropism	0.0871	0.046	0.0547
COVID00225	CHP01958	Therapeutic nature	0.2048	0.0856	0.1202
COVID00225	CHP02298	Medicinal flavor	0.1072	0.0642	0.0981
COVID00225	CHP02298	Meridian tropism	0.0529	0.0427	0.0554
COVID00225	CHP02298	Therapeutic nature	0.1206	0.0786	0.1218
COVID00225	Medicinal flavor	CHP00142	0.128	0.1942	0.1608
COVID00225	Medicinal flavor	CHP00216	0.2274	0.2559	0.1933
COVID00225	Medicinal flavor	CHP01007	0.1253	0.166	0.1387
COVID00225	Medicinal flavor	CHP01771	0.1905	0.2087	0.1622
COVID00225	Medicinal flavor	CHP01958	0.1338	0.2032	0.1615
COVID00225	Medicinal flavor	CHP02298	0.1686	0.2057	0.1611
COVID00225	Medicinal flavor	Meridian tropism	0.0294	0.0982	0.0431
COVID00225	Medicinal flavor	Therapeutic nature	0.0657	0.1822	0.0947
COVID00225	Meridian tropism	CHP00142	0.1377	0.1704	0.1553
COVID00225	Meridian tropism	CHP00216	0.2136	0.2238	0.1868
COVID00225	Meridian tropism	CHP01007	0.1288	0.1449	0.134
COVID00225	Meridian tropism	CHP01771	0.183	0.1824	0.1567
COVID00225	Meridian tropism	CHP01958	0.1268	0.1775	0.1561
COVID00225	Meridian tropism	CHP02298	0.1557	0.1797	0.1556
COVID00225	Meridian tropism	Medicinal flavor	0.0545	0.1312	0.0737
COVID00225	Meridian tropism	Therapeutic nature	0.0675	0.1589	0.0915
COVID00225	Therapeutic nature	CHP00142	0.1336	0.1562	0.1646
COVID00225	Therapeutic nature	CHP00216	0.2074	0.2056	0.1979
COVID00225	Therapeutic nature	CHP01007	0.1255	0.1334	0.142
COVID00225	Therapeutic nature	CHP01771	0.1776	0.1676	0.166
COVID00225	Therapeutic nature	CHP01958	0.1232	0.1633	0.1653
COVID00225	Therapeutic nature	CHP02298	0.1515	0.1651	0.1649
COVID00225	Therapeutic nature	Medicinal flavor	0.0529	0.1207	0.0781
COVID00225	Therapeutic nature	Meridian tropism	0.0291	0.0786	0.0441
COVID00225	CHP00142	CHP00142	0.3348	0.1147	0.2033
COVID00225	CHP00216	CHP00216	0.138	0.0908	0.2351
COVID00225	CHP01007	CHP01007	0.2375	0.0998	0.1785
COVID00225	CHP01771	CHP01771	0.0828	0.0764	0.2017
COVID00225	CHP01958	CHP01958	0.3627	0.1011	0.205
COVID00225	CHP02298	CHP02298	0.2128	0.09	0.2071
COVID00225	Medicinal flavor	Medicinal flavor	0.05	0.1507	0.0763
COVID00225	Meridian tropism	Meridian tropism	0.0299	0.0854	0.0416
COVID00225	Therapeutic nature	Therapeutic nature	0.0657	0.1461	0.097
COVID00215	CHP00216	Medicinal flavor	0.0411	0.0318	0.1005
COVID00215	CHP00216	Meridian tropism	0.0166	0.02	0.041
COVID00215	CHP00216	Therapeutic nature	0.0426	0.0336	0.1122
COVID00215	CHP01007	Medicinal flavor	0.1123	0.0514	0.1035
COVID00215	CHP01007	Meridian tropism	0.0632	0.0322	0.0422
COVID00215	CHP01007	Therapeutic nature	0.173	0.0545	0.1155
COVID00215	CHP01118	Medicinal flavor	0.0448	0.0337	0.1076
COVID00215	CHP01118	Meridian tropism	0.02	0.0212	0.0439
COVID00215	CHP01118	Therapeutic nature	0.0477	0.0356	0.12
COVID00215	CHP01717	Medicinal flavor	0.2999	0.107	0.1049
COVID00215	CHP01717	Meridian tropism	0.1394	0.0663	0.0427
COVID00215	CHP01717	Therapeutic nature	0.3114	0.1122	0.117
COVID00215	CHP01771	Medicinal flavor	0.0175	0.0318	0.1044
COVID00215	CHP01771	Meridian tropism	0.0077	0.02	0.0425
COVID00215	CHP01771	Therapeutic nature	0.0191	0.0337	0.1164
COVID00215	CHP01958	Medicinal flavor	0.1321	0.0411	0.1005
COVID00215	CHP01958	Meridian tropism	0.0582	0.0261	0.041
COVID00215	CHP01958	Therapeutic nature	0.1502	0.0435	0.1121
COVID00215	CHP02298	Medicinal flavor	0.1131	0.045	0.101
COVID00215	CHP02298	Meridian tropism	0.0454	0.0284	0.0412
COVID00215	CHP02298	Therapeutic nature	0.1161	0.0476	0.1127
COVID00215	CHP06159	Medicinal flavor	0.0327	0.0321	0.1048
COVID00215	CHP06159	Meridian tropism	0.0141	0.0201	0.0427
COVID00215	CHP06159	Therapeutic nature	0.0353	0.034	0.1169
COVID00215	Medicinal flavor	CHP00216	0.2116	0.2492	0.1458
COVID00215	Medicinal flavor	CHP01007	0.1224	0.1647	0.1185
COVID00215	Medicinal flavor	CHP01118	0.1363	0.1686	0.1242
COVID00215	Medicinal flavor	CHP01717	0.1388	0.2276	0.1424
COVID00215	Medicinal flavor	CHP01771	0.183	0.2014	0.1339
COVID00215	Medicinal flavor	CHP01958	0.1192	0.1985	0.1366
COVID00215	Medicinal flavor	CHP02298	0.1498	0.1985	0.1362
COVID00215	Medicinal flavor	CHP06159	0.172	0.2012	0.1336
COVID00215	Medicinal flavor	Meridian tropism	0.0142	0.1248	0.0108
COVID00215	Medicinal flavor	Therapeutic nature	0.035	0.2089	0.0296
COVID00215	Meridian tropism	CHP00216	0.2035	0.238	0.0678
COVID00215	Meridian tropism	CHP01007	0.1246	0.1574	0.0552
COVID00215	Meridian tropism	CHP01118	0.1388	0.1609	0.0578
COVID00215	Meridian tropism	CHP01717	0.1459	0.2176	0.0663
COVID00215	Meridian tropism	CHP01771	0.1789	0.1923	0.0623
COVID00215	Meridian tropism	CHP01958	0.116	0.1896	0.0636
COVID00215	Meridian tropism	CHP02298	0.1417	0.1896	0.0634
COVID00215	Meridian tropism	CHP06159	0.1673	0.1921	0.0622
COVID00215	Meridian tropism	Medicinal flavor	0.0317	0.19	0.0124
COVID00215	Meridian tropism	Therapeutic nature	0.035	0.2002	0.0138
COVID00215	Therapeutic nature	CHP00216	0.201	0.2347	0.1666
COVID00215	Therapeutic nature	CHP01007	0.1246	0.1553	0.1355
COVID00215	Therapeutic nature	CHP01118	0.139	0.1588	0.1419
COVID00215	Therapeutic nature	CHP01717	0.1446	0.2139	0.1628
COVID00215	Therapeutic nature	CHP01771	0.1771	0.1897	0.153
COVID00215	Therapeutic nature	CHP01958	0.1147	0.1871	0.1561
COVID00215	Therapeutic nature	CHP02298	0.1404	0.187	0.1557
COVID00215	Therapeutic nature	CHP06159	0.1654	0.1895	0.1527
COVID00215	Therapeutic nature	Medicinal flavor	0.0313	0.1863	0.0304
COVID00215	Therapeutic nature	Meridian tropism	0.014	0.1171	0.0124
COVID00215	CHP00216	CHP00216	0.1804	0.0401	0.5519
COVID00215	CHP01007	CHP01007	0.2568	0.0432	0.462
COVID00215	CHP01118	CHP01118	0.1694	0.029	0.5029
COVID00215	CHP01717	CHP01717	0.4248	0.1232	0.5622
COVID00215	CHP01771	CHP01771	0.1032	0.0321	0.5261
COVID00215	CHP01958	CHP01958	0.4182	0.0456	0.5167
COVID00215	CHP02298	CHP02298	0.2846	0.0458	0.518
COVID00215	CHP06159	CHP06159	0.1608	0.0328	0.5271
COVID00215	Medicinal flavor	Medicinal flavor	0.0312	0.1982	0.0266
COVID00215	Meridian tropism	Meridian tropism	0.0141	0.1198	0.005
COVID00215	Therapeutic nature	Therapeutic nature	0.0345	0.1962	0.0339
COVID00222	CHP00216	Medicinal flavor	0.123	0.0578	0.1302
COVID00222	CHP00216	Meridian tropism	0.0701	0.0393	0.0701
COVID00222	CHP00216	Therapeutic nature	0.1228	0.0578	0.1302
COVID00222	CHP01364	Medicinal flavor	0.0667	0.0578	0.1364
COVID00222	CHP01364	Meridian tropism	0.0374	0.0395	0.0735
COVID00222	CHP01364	Therapeutic nature	0.0668	0.0578	0.1364
COVID00222	CHP01717	Medicinal flavor	0.3554	0.1659	0.1544
COVID00222	CHP01717	Meridian tropism	0.1994	0.1144	0.0832
COVID00222	CHP01717	Therapeutic nature	0.356	0.1659	0.1544
COVID00222	CHP01771	Medicinal flavor	0.0479	0.0588	0.1356
COVID00222	CHP01771	Meridian tropism	0.027	0.0401	0.073
COVID00222	CHP01771	Therapeutic nature	0.0474	0.0588	0.1356
COVID00222	CHP02441	Medicinal flavor	0.1384	0.0616	0.1298
COVID00222	CHP02441	Meridian tropism	0.0771	0.0422	0.0699
COVID00222	CHP02441	Therapeutic nature	0.1387	0.0616	0.1298
COVID00222	CHP05676	Medicinal flavor	0.0711	0.0606	0.1018
COVID00222	CHP05676	Therapeutic nature	0.071	0.0606	0.1018
COVID00222	Medicinal flavor	CHP00216	0.2094	0.2204	0.1865
COVID00222	Medicinal flavor	CHP01364	0.1803	0.1776	0.1597
COVID00222	Medicinal flavor	CHP01717	0.1527	0.1945	0.1759
COVID00222	Medicinal flavor	CHP01771	0.1892	0.1774	0.16
COVID00222	Medicinal flavor	CHP02441	0.1758	0.2195	0.1867
COVID00222	Medicinal flavor	CHP05676	0.3475	0.425	0.2983
COVID00222	Medicinal flavor	Meridian tropism	0.0395	0.119	0.0405
COVID00222	Medicinal flavor	Therapeutic nature	0.0685	0.1733	0.0752
COVID00222	Meridian tropism	CHP00216	0.1876	0.2421	0.1522
COVID00222	Meridian tropism	CHP01364	0.1639	0.1948	0.1304
COVID00222	Meridian tropism	CHP01717	0.1469	0.2132	0.1436
COVID00222	Meridian tropism	CHP01771	0.1717	0.1946	0.1306
COVID00222	Meridian tropism	CHP02441	0.1582	0.2409	0.1524
COVID00222	Meridian tropism	Medicinal flavor	0.0635	0.1907	0.0614
COVID00222	Meridian tropism	Therapeutic nature	0.0634	0.1907	0.0614
COVID00222	Therapeutic nature	CHP00216	0.1894	0.2208	0.1865
COVID00222	Therapeutic nature	CHP01364	0.1686	0.1779	0.1597
COVID00222	Therapeutic nature	CHP01717	0.152	0.1949	0.1759
COVID00222	Therapeutic nature	CHP01771	0.1763	0.1777	0.16
COVID00222	Therapeutic nature	CHP02441	0.1616	0.2199	0.1867
COVID00222	Therapeutic nature	CHP05676	0.3249	0.4259	0.2983
COVID00222	Therapeutic nature	Medicinal flavor	0.0655	0.1736	0.0752
COVID00222	Therapeutic nature	Meridian tropism	0.0377	0.1193	0.0405
COVID00222	CHP00216	CHP00216	0.2261	0.0746	0.3226
COVID00222	CHP01364	CHP01364	0.1595	0.06	0.2895
COVID00222	CHP01717	CHP01717	0.4015	0.1843	0.361
COVID00222	CHP01771	CHP01771	0.1194	0.061	0.2882
COVID00222	CHP02441	CHP02441	0.3461	0.0788	0.322
COVID00222	CHP05676	CHP05676	0.3276	0.1491	0.4035
COVID00222	Medicinal flavor	Medicinal flavor	0.0686	0.1733	0.0752
COVID00222	Meridian tropism	Meridian tropism	0.0365	0.1312	0.0331
COVID00222	Therapeutic nature	Therapeutic nature	0.0654	0.1736	0.0752
COVID00220	CHP00142	Medicinal flavor	0.0926	0.0492	0.0685
COVID00220	CHP00142	Meridian tropism	0.0616	0.0353	0.0391
COVID00220	CHP00142	Therapeutic nature	0.1366	0.0582	0.0956
COVID00220	CHP01007	Medicinal flavor	0.0743	0.0371	0.0741
COVID00220	CHP01007	Meridian tropism	0.0498	0.0266	0.0422
COVID00220	CHP01007	Therapeutic nature	0.1212	0.0439	0.1034
COVID00220	CHP01118	Medicinal flavor	0.0216	0.027	0.079
COVID00220	CHP01118	Meridian tropism	0.0136	0.0194	0.045
COVID00220	CHP01118	Therapeutic nature	0.0297	0.0319	0.1103
COVID00220	CHP01717	Medicinal flavor	0.1945	0.0897	0.0766
COVID00220	CHP01717	Meridian tropism	0.1108	0.0648	0.0437
COVID00220	CHP01717	Therapeutic nature	0.2323	0.1059	0.1069
COVID00220	CHP01958	Medicinal flavor	0.0856	0.0346	0.074
COVID00220	CHP01958	Meridian tropism	0.0491	0.0248	0.0422
COVID00220	CHP01958	Therapeutic nature	0.1176	0.0408	0.1032
COVID00220	CHP02298	Medicinal flavor	0.067	0.0414	0.0737
COVID00220	CHP02298	Meridian tropism	0.0374	0.0297	0.042
COVID00220	CHP02298	Therapeutic nature	0.0903	0.049	0.1028
COVID00220	CHP02441	Medicinal flavor	0.0333	0.0286	0.0717
COVID00220	CHP02441	Meridian tropism	0.0192	0.0204	0.0409
COVID00220	CHP02441	Therapeutic nature	0.0436	0.0338	0.1001
COVID00220	CHP02985	Medicinal flavor	0.0794	0.0392	0.0685
COVID00220	CHP02985	Meridian tropism	0.0451	0.0282	0.039
COVID00220	CHP02985	Therapeutic nature	0.1102	0.0462	0.0955
COVID00220	CHP03431	Medicinal flavor	0.0195	0.0269	0.0723
COVID00220	CHP03431	Meridian tropism	0.0115	0.0193	0.0412
COVID00220	CHP03431	Therapeutic nature	0.0266	0.0319	0.1009
COVID00220	Medicinal flavor	CHP00142	0.1366	0.1938	0.1177
COVID00220	Medicinal flavor	CHP01007	0.1298	0.1657	0.1048
COVID00220	Medicinal flavor	CHP01118	0.1445	0.1688	0.1048
COVID00220	Medicinal flavor	CHP01717	0.152	0.2268	0.1261
COVID00220	Medicinal flavor	CHP01958	0.1269	0.1992	0.1172
COVID00220	Medicinal flavor	CHP02298	0.1481	0.198	0.1174
COVID00220	Medicinal flavor	CHP02441	0.1856	0.2483	0.1304
COVID00220	Medicinal flavor	CHP02985	0.1367	0.1965	0.1177
COVID00220	Medicinal flavor	CHP03431	0.1715	0.1992	0.115
COVID00220	Medicinal flavor	Meridian tropism	0.0136	0.1182	0.0107
COVID00220	Medicinal flavor	Therapeutic nature	0.0312	0.1927	0.0262
COVID00220	Meridian tropism	CHP00142	0.1349	0.1858	0.0877
COVID00220	Meridian tropism	CHP01007	0.1306	0.1585	0.0781
COVID00220	Meridian tropism	CHP01118	0.141	0.1612	0.078
COVID00220	Meridian tropism	CHP01717	0.1494	0.2181	0.094
COVID00220	Meridian tropism	CHP01958	0.1224	0.1901	0.0873
COVID00220	Meridian tropism	CHP02298	0.1404	0.1889	0.0875
COVID00220	Meridian tropism	CHP02441	0.1804	0.2376	0.0972
COVID00220	Meridian tropism	CHP02985	0.1314	0.1879	0.0877
COVID00220	Meridian tropism	CHP03431	0.1679	0.1908	0.0856
COVID00220	Meridian tropism	Medicinal flavor	0.0216	0.1578	0.014
COVID00220	Meridian tropism	Therapeutic nature	0.0298	0.1857	0.0195
COVID00220	Therapeutic nature	CHP00142	0.14	0.1809	0.1592
COVID00220	Therapeutic nature	CHP01007	0.135	0.1548	0.1418
COVID00220	Therapeutic nature	CHP01118	0.1459	0.1576	0.1417
COVID00220	Therapeutic nature	CHP01717	0.1521	0.2117	0.1706
COVID00220	Therapeutic nature	CHP01958	0.1269	0.1859	0.1585
COVID00220	Therapeutic nature	CHP02298	0.1462	0.1848	0.1588
COVID00220	Therapeutic nature	CHP02441	0.1862	0.2318	0.1764
COVID00220	Therapeutic nature	CHP02985	0.1366	0.1835	0.1593
COVID00220	Therapeutic nature	CHP03431	0.1734	0.186	0.1555
COVID00220	Therapeutic nature	Medicinal flavor	0.0225	0.1528	0.0254
COVID00220	Therapeutic nature	Meridian tropism	0.0136	0.1105	0.0145
COVID00220	CHP00142	CHP00142	0.317	0.06	0.4301
COVID00220	CHP01007	CHP01007	0.2136	0.0382	0.4143
COVID00220	CHP01118	CHP01118	0.1455	0.0286	0.4413
COVID00220	CHP01717	CHP01717	0.3971	0.1253	0.5153
COVID00220	CHP01958	CHP01958	0.3789	0.0446	0.4623
COVID00220	CHP02298	CHP02298	0.2846	0.0506	0.4613
COVID00220	CHP02441	CHP02441	0.2674	0.0448	0.4989
COVID00220	CHP02985	CHP02985	0.327	0.0477	0.4298
COVID00220	CHP03431	CHP03431	0.1478	0.0339	0.4433
COVID00220	Medicinal flavor	Medicinal flavor	0.0224	0.1636	0.0188
COVID00220	Meridian tropism	Meridian tropism	0.013	0.1141	0.008
COVID00220	Therapeutic nature	Therapeutic nature	0.0309	0.18	0.0354
COVID00217	CHP00124	Medicinal flavor	0.1274	0.0742	0.0913
COVID00217	CHP00124	Meridian tropism	0.0705	0.0542	0.063
COVID00217	CHP00124	Therapeutic nature	0.1599	0.1041	0.1374
COVID00217	CHP00303	Medicinal flavor	0.0572	0.0696	0.0861
COVID00217	CHP00303	Meridian tropism	0.0404	0.0508	0.0594
COVID00217	CHP00303	Therapeutic nature	0.0882	0.0972	0.1295
COVID00217	CHP00361	Medicinal flavor	0.0571	0.0757	0.0837
COVID00217	CHP00361	Meridian tropism	0.0404	0.0553	0.0578
COVID00217	CHP00361	Therapeutic nature	0.0886	0.1064	0.1261
COVID00217	CHP01958	Medicinal flavor	0.2038	0.0773	0.0902
COVID00217	CHP01958	Meridian tropism	0.1068	0.056	0.0623
COVID00217	CHP01958	Therapeutic nature	0.2486	0.1058	0.1358
COVID00217	CHP03431	Medicinal flavor	0.0409	0.0632	0.0823
COVID00217	CHP03431	Meridian tropism	0.0238	0.0462	0.0568
COVID00217	CHP03431	Therapeutic nature	0.0529	0.0887	0.1239
COVID00217	CHP03439	Medicinal flavor	0.0832	0.0714	0.0836
COVID00217	CHP03439	Meridian tropism	0.0508	0.0522	0.0577
COVID00217	CHP03439	Therapeutic nature	0.1084	0.1004	0.1258
COVID00217	Medicinal flavor	CHP00124	0.1479	0.1666	0.1421
COVID00217	Medicinal flavor	CHP00303	0.1416	0.1443	0.1262
COVID00217	Medicinal flavor	CHP00361	0.1678	0.1673	0.145
COVID00217	Medicinal flavor	CHP01958	0.1328	0.1693	0.1426
COVID00217	Medicinal flavor	CHP03431	0.1735	0.1714	0.1456
COVID00217	Medicinal flavor	CHP03439	0.1588	0.1686	0.145
COVID00217	Medicinal flavor	Meridian tropism	0.0386	0.0678	0.0324
COVID00217	Medicinal flavor	Therapeutic nature	0.0834	0.1289	0.0706
COVID00217	Meridian tropism	CHP00124	0.1533	0.1755	0.1389
COVID00217	Meridian tropism	CHP00303	0.1459	0.1518	0.1233
COVID00217	Meridian tropism	CHP00361	0.1727	0.1772	0.1417
COVID00217	Meridian tropism	CHP01958	0.1364	0.1763	0.1393
COVID00217	Meridian tropism	CHP03431	0.1792	0.1814	0.1423
COVID00217	Meridian tropism	CHP03439	0.1646	0.1786	0.1417
COVID00217	Meridian tropism	Medicinal flavor	0.0646	0.1014	0.0458
COVID00217	Meridian tropism	Therapeutic nature	0.0854	0.139	0.069
COVID00217	Therapeutic nature	CHP00124	0.1507	0.1661	0.1646
COVID00217	Therapeutic nature	CHP00303	0.1443	0.1438	0.1462
COVID00217	Therapeutic nature	CHP00361	0.1709	0.1671	0.1679
COVID00217	Therapeutic nature	CHP01958	0.1354	0.168	0.1652
COVID00217	Therapeutic nature	CHP03431	0.177	0.1712	0.1687
COVID00217	Therapeutic nature	CHP03439	0.1621	0.1685	0.168
COVID00217	Therapeutic nature	Medicinal flavor	0.0642	0.0941	0.0543
COVID00217	Therapeutic nature	Meridian tropism	0.039	0.0683	0.0375
COVID00217	CHP00124	CHP00124	0.2414	0.1407	0.2766
COVID00217	CHP00303	CHP00303	0.1346	0.1123	0.2315
COVID00217	CHP00361	CHP00361	0.1482	0.144	0.2588
COVID00217	CHP01958	CHP01958	0.3228	0.1337	0.2743
COVID00217	CHP03431	CHP03431	0.1177	0.1232	0.2555
COVID00217	CHP03439	CHP03439	0.1911	0.137	0.2585
COVID00217	Medicinal flavor	Medicinal flavor	0.0632	0.0932	0.0469
COVID00217	Meridian tropism	Meridian tropism	0.0393	0.0735	0.0316
COVID00217	Therapeutic nature	Therapeutic nature	0.0847	0.1296	0.0818
COVID00224	CHP00216	Medicinal flavor	0.0492	0.0308	0.058
COVID00224	CHP00216	Meridian tropism	0.0252	0.0206	0.0328
COVID00224	CHP00216	Therapeutic nature	0.0568	0.0366	0.0757
COVID00224	CHP00303	Medicinal flavor	0.0359	0.0339	0.0608
COVID00224	CHP00303	Meridian tropism	0.0234	0.0227	0.0344
COVID00224	CHP00303	Therapeutic nature	0.048	0.0404	0.0794
COVID00224	CHP00361	Medicinal flavor	0.0329	0.0385	0.0576
COVID00224	CHP00361	Meridian tropism	0.0208	0.0258	0.0326
COVID00224	CHP00361	Therapeutic nature	0.043	0.0459	0.0753
COVID00224	CHP01118	Medicinal flavor	0.0296	0.0326	0.0644
COVID00224	CHP01118	Meridian tropism	0.0184	0.0219	0.0364
COVID00224	CHP01118	Therapeutic nature	0.038	0.0389	0.0841
COVID00224	CHP01364	Medicinal flavor	0.0257	0.0314	0.0615
COVID00224	CHP01364	Meridian tropism	0.0162	0.021	0.0348
COVID00224	CHP01364	Therapeutic nature	0.0338	0.0373	0.0803
COVID00224	CHP01717	Medicinal flavor	0.1942	0.0919	0.064
COVID00224	CHP01717	Meridian tropism	0.113	0.0618	0.0361
COVID00224	CHP01717	Therapeutic nature	0.238	0.1098	0.0835
COVID00224	CHP01771	Medicinal flavor	0.0185	0.032	0.0611
COVID00224	CHP01771	Meridian tropism	0.0109	0.0215	0.0345
COVID00224	CHP01771	Therapeutic nature	0.023	0.0382	0.0798
COVID00224	CHP02017	Medicinal flavor	0.0624	0.037	0.0533
COVID00224	CHP02017	Meridian tropism	0.0406	0.0248	0.0301
COVID00224	CHP02017	Therapeutic nature	0.0843	0.0441	0.0697
COVID00224	CHP02298	Medicinal flavor	0.1229	0.0477	0.0628
COVID00224	CHP02298	Meridian tropism	0.0612	0.0318	0.0355
COVID00224	CHP02298	Therapeutic nature	0.1394	0.0566	0.0821
COVID00224	CHP02441	Medicinal flavor	0.0555	0.0335	0.0577
COVID00224	CHP02441	Meridian tropism	0.0327	0.0225	0.0326
COVID00224	CHP02441	Therapeutic nature	0.07	0.04	0.0754
